State,District,Year,Total_Crimes
MADHYA PRADESH,JHABUA,2006,123
MADHYA PRADESH,KATNI,2006,257
MADHYA PRADESH,KHANDWA,2006,347
MADHYA PRADESH,KHARGON,2006,275
MADHYA PRADESH,MANDLA,2006,186
MADHYA PRADESH,MANDSAUR,2006,266
MADHYA PRADESH,MORENA,2006,209
MADHYA PRADESH,NARSINGHPUR,2006,254
MADHYA PRADESH,NEEMUCH,2006,113
MADHYA PRADESH,PANNA,2006,146
MADHYA PRADESH,RAISEN,2006,344
MADHYA PRADESH,RAJGARH,2006,380
MADHYA PRADESH,RATLAM,2006,312
MADHYA PRADESH,REWA,2006,289
MADHYA PRADESH,SAGAR,2006,608
MADHYA PRADESH,SATNA,2006,422
MADHYA PRADESH,SEONI,2006,222
MADHYA PRADESH,SHAHDOL,2006,305
MADHYA PRADESH,SHAJAPUR,2006,318
MADHYA PRADESH,SHEOPUR,2006,90
MADHYA PRADESH,SHIVPURI,2006,360
MADHYA PRADESH,SIDHI,2006,296
MADHYA PRADESH,SIHORE,2006,244
MADHYA PRADESH,TIKAMGARH,2006,248
MADHYA PRADESH,UJJAIN,2006,496
MADHYA PRADESH,UMARIYA,2006,98
MADHYA PRADESH,VIDISHA,2006,362
MAHARASHTRA,AHMEDNAGAR,2006,686
MAHARASHTRA,AKOLA,2006,296
MAHARASHTRA,AMRAVATI COMMR.,2006,175
MAHARASHTRA,AMRAVATI RURAL,2006,352
MAHARASHTRA,AURANGABAD COMMR.,2006,221
MAHARASHTRA,AURANGABAD RURAL,2006,380
MAHARASHTRA,BEED,2006,477
MAHARASHTRA,BHANDARA,2006,226
MAHARASHTRA,BULDHANA,2006,402
MAHARASHTRA,CHANDRAPUR,2006,301
MAHARASHTRA,DHULE,2006,260
MAHARASHTRA,GADCHIROLI,2006,128
MAHARASHTRA,GONDIA,2006,223
MAHARASHTRA,HINGOLI,2006,176
MAHARASHTRA,JALGAON,2006,528
MAHARASHTRA,JALNA,2006,358
MAHARASHTRA,KOLHAPUR,2006,298
MAHARASHTRA,LATUR,2006,304
MAHARASHTRA,MUMBAI COMMR.,2006,1098
MAHARASHTRA,MUMBAI RLY.,2006,26
MAHARASHTRA,NAGPUR COMMR.,2006,394
MAHARASHTRA,NAGPUR RLY.,2006,10
MAHARASHTRA,NAGPUR RURAL,2006,289
MAHARASHTRA,NANDED,2006,373
MAHARASHTRA,NANDURBAR,2006,151
MAHARASHTRA,NASIK COMMR.,2006,208
MAHARASHTRA,NASIK RURAL,2006,590
MAHARASHTRA,NAVI MUMBAI,2006,143
MAHARASHTRA,OSMANABAD,2006,259
MAHARASHTRA,PARBHANI,2006,278
MAHARASHTRA,PUNE COMMR.,2006,584
MAHARASHTRA,PUNE RLY.,2006,4
MAHARASHTRA,PUNE RURAL,2006,353
MAHARASHTRA,RAIGAD,2006,153
MAHARASHTRA,RATNAGIRI,2006,142
MAHARASHTRA,SANGLI,2006,200
MAHARASHTRA,SATARA,2006,427
MAHARASHTRA,SINDHUDURG,2006,52
MAHARASHTRA,SOLAPUR COMMR.,2006,114
MAHARASHTRA,SOLAPUR RURAL,2006,301
MAHARASHTRA,THANE COMMR.,2006,591
MAHARASHTRA,THANE RURAL,2006,415
MAHARASHTRA,WARDHA,2006,319
MAHARASHTRA,WASHIM,2006,243
MAHARASHTRA,YAVATMAL,2006,502
MANIPUR,BISHNUPUR,2006,14
MANIPUR,CHANDEL,2006,3
MANIPUR,CHURACHANDPUR,2006,25
MANIPUR,IMPHAL EAST,2006,38
MANIPUR,IMPHAL WEST,2006,58
MANIPUR,SENAPATI,2006,0
MANIPUR,TAMENGLONG,2006,0
MANIPUR,THOUBAL,2006,33
MANIPUR,UKHRUL,2006,0
MEGHALAYA,GARO HILLS EAST,2006,11
MEGHALAYA,GARO HILLS SOUTH,2006,1
MEGHALAYA,GARO HILLS WEST,2006,30
MEGHALAYA,JAINTIA HILLS,2006,23
MEGHALAYA,KHASI HILLS EAST,2006,90
MEGHALAYA,KHASI HILLS WEST,2006,6
MEGHALAYA,RI-BHOI,2006,14
MIZORAM,AIZAWL,2006,56
MIZORAM,CHAMPHAI,2006,18
MIZORAM,KOLASIB,2006,14
MIZORAM,LAWNGTLAI,2006,3
MIZORAM,LUNGLEI,2006,16
MIZORAM,MAMIT,2006,3
MIZORAM,SAIHA,2006,9
MIZORAM,SERCHHIP,2006,6
NAGALAND,DIMAPUR,2006,14
NAGALAND,KIPHIRE,2006,0
NAGALAND,KOHIMA,2006,8
NAGALAND,MOKOKCHUNG,2006,0
NAGALAND,MON,2006,2
NAGALAND,PEREN,2006,1
NAGALAND,PHEK,2006,5
NAGALAND,TUENSANG,2006,1
NAGALAND,WOKHA,2006,1
NAGALAND,ZUNHEBOTO,2006,2
ODISHA,ANGUL,2006,212
ODISHA,BALASORE,2006,350
ODISHA,BARAGARH,2006,138
ODISHA,BERHAMPUR,2006,133
ODISHA,BHADRAK,2006,180
ODISHA,BOLANGIR,2006,244
ODISHA,BOUDH,2006,71
ODISHA,CUTTACK,2006,234
ODISHA,DEOGARH,2006,111
ODISHA,DHENKANAL,2006,217
ODISHA,GAJAPATI,2006,52
ODISHA,GANJAM,2006,274
ODISHA,JAGATSINGHPUR,2006,64
ODISHA,JAJPUR,2006,208
ODISHA,JHARSUGUDA,2006,97
ODISHA,KALAHANDI,2006,149
ODISHA,KANDHAMAL,2006,173
ODISHA,KENDRAPARA,2006,98
ODISHA,KEONJHAR,2006,280
ODISHA,KHURDA,2006,270
ODISHA,KORAPUT,2006,287
ODISHA,MALKANGIR,2006,67
ODISHA,MAYURBHANJ,2006,385
ODISHA,NAYAGARH,2006,77
ODISHA,NOWRANGPUR,2006,121
ODISHA,NUAPADA,2006,78
ODISHA,PURI,2006,119
ODISHA,RAYAGADA,2006,131
ODISHA,ROURKELA,2006,145
ODISHA,SAMBALPUR,2006,182
ODISHA,SONEPUR,2006,81
ODISHA,SRP(CUTTACK),2006,12
ODISHA,SRP(ROURKELA),2006,9
ODISHA,SUNDARGARH,2006,138
PUNJAB,AMRITSAR,2006,98
PUNJAB,BARNALA,2006,22
PUNJAB,BATALA,2006,109
PUNJAB,BHATINDA,2006,114
PUNJAB,FARIDKOT,2006,64
PUNJAB,FATEHGARH SAHIB,2006,49
PUNJAB,FEROZPUR,2006,120
PUNJAB,G.R.P,2006,6
PUNJAB,GURDASPUR,2006,94
PUNJAB,HOSHIARPUR,2006,125
PUNJAB,JAGRAON,2006,58
PUNJAB,JALANDHAR,2006,278
PUNJAB,KAPURTHALA,2006,69
PUNJAB,KHANNA,2006,30
PUNJAB,LUDHIANA,2006,249
PUNJAB,MAJITHA,2006,70
PUNJAB,MANSA,2006,41
PUNJAB,MOGA,2006,83
